HDI,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Mali,0.021895927,0.021920845,0.021945762,0.02197068,0.021995598,0.022020515,0.022045433,0.022070351,0.022095268,0.022120186,0.022145104,0.022130593,0.022116083,0.022101573,0.022087062,0.022072552,0.022058041,0.022043531,0.022029021,0.02201451,0.022,0.021980545,0.021961089,0.021941634,0.021922179,0.021902724,0.021883268,0.021863813,0.021844358,0.021824902,0.021805447,0.021805447,0.021805447,0.021805447,0.021805447,0.021805447,0.021805447,0.021805447,0.021805447,0.021805447,0.021805447,0.021805447,0.021805447,0.021805447,0.021907093,0.022008739,0.022110385,0.02221203,0.022313676,0.022415322,0.022516968,0.022618614,0.022720259,0.022821905,0.022923551,0.023025197,0.023647248,0.024269299,0.02489135,0.025513401,0.026475428,0.027437454,0.028399481,0.029361507,0.030157252,0.030952996,0.031748741,0.032544486,0.03334023,0.033552072,0.033763914,0.033975756,0.034187599,0.034399441,0.034611283,0.034823125,0.035034967,0.035246809,0.035458651,0.035670493,0.035882335,0.036749893,0.03761745,0.038485008,0.039352565,0.040220123,0.041623906,0.04302769,0.044431474,0.045835258,0.047239042,0.047742755,0.048246469,0.048750183,0.049253896,0.04975761,0.050987918,0.052218226,0.053448534,0.054678842,0.05590915,0.058494799,0.061080449,0.063666098,0.066251748,0.068837397,0.071160181,0.073482965,0.07580575,0.078128534,0.080451318,0.081897226,0.083343134,0.084789043,0.086234951,0.087680859,0.090296106,0.092911353,0.0955266,0.098141847,0.100757094,0.101392597,0.1020281,0.102663603,0.103299106,0.103934608,0.106255156,0.108575704,0.110896251,0.113216799,0.115537347,0.121328261,0.127119175,0.132910089,0.138701003,0.144491917,0.147405259,0.150318601,0.153231944,0.156145286,0.159058629,0.162179077,0.165299526,0.168419975,0.171540424,0.174660873,0.174855346,0.175049818,0.175244291,0.175438763,0.175633236
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2142158,0.219205955,0.22419611,0.229186265,0.234176419,0.239166574,0.243615004,0.248063434,0.252511865,0.256960295,0.261408725,0.265171506,0.268934288,0.27269707,0.276459852,0.280222634,0.288489394,0.296756154,0.305022914,0.313289674,0.321556434,0.329164804,0.336773175,0.344381545,0.351989915,0.359598285,0.367439507,0.375280728,0.38312195,0.390963171,0.398804393,0.406128939,0.413453485,0.420778031,0.428102577,0.435427123,0.444036155,0.452645188,0.46125422,0.469863252,0.478472285,0.485822632,0.493172979,0.500523326,0.507873673,0.51522402,0.520772374,0.526320727,0.531869081,0.537417434,0.542965788,0.551068656,0.559171524,0.567274393,0.575377261,0.583480129,0.59465084,0.60582155,0.616992261,0.628162971,0.639333682,0.653659594,0.667985507,0.68231142,0.696637333,0.710963246,0.723394218,0.73582519,0.748256162,0.760687133,0.773118105
Mauritania,0.033760007,0.034122367,0.034484728,0.034847089,0.03520945,0.035571811,0.035934172,0.036296532,0.036658893,0.037021254,0.037383615,0.037635376,0.037887137,0.038138898,0.038390659,0.03864242,0.038894181,0.039145942,0.039397703,0.039649464,0.039901225,0.04028275,0.040664274,0.041045798,0.041427323,0.041808847,0.042190371,0.042571896,0.04295342,0.043334945,0.043716469,0.043808284,0.043900098,0.043991913,0.044083728,0.044175543,0.044267357,0.044359172,0.044450987,0.044542802,0.044634616,0.044726431,0.044818246,0.044910061,0.045314492,0.045718924,0.046123356,0.046527787,0.046932219,0.04733665,0.047741082,0.048145514,0.048549945,0.048954377,0.049358808,0.04976324,0.050381363,0.050999485,0.051617608,0.05223573,0.054780594,0.057325458,0.059870322,0.062415186,0.064537891,0.066660596,0.068783301,0.070906006,0.07302871,0.073892638,0.074756566,0.075620493,0.076484421,0.077348349,0.078212276,0.079076204,0.079940131,0.080804059,0.081667987,0.082531914,0.083395842,0.084916674,0.086437505,0.087958337,0.089479168,0.091,0.092202882,0.093405764,0.094608647,0.095811529,0.097014411,0.09950226,0.10199011,0.104477959,0.106965809,0.109453658,0.111362927,0.113272195,0.115181463,0.117090732,0.119,0.120757286,0.122514571,0.124271857,0.126029142,0.127786428,0.132450206,0.137113984,0.141777761,0.146441539,0.151105317,0.153060865,0.155016413,0.156971961,0.158927509,0.160883057,0.164456552,0.168030047,0.171603541,0.175177036,0.178750531,0.180873176,0.182995821,0.185118466,0.187241111,0.189363756,0.192097594,0.194831432,0.197565271,0.200299109,0.203032948,0.20653434,0.210035732,0.213537125,0.217038517,0.220539909,0.224660042,0.228780175,0.232900308,0.23702044,0.241140573,0.241733279,0.242325986,0.242918692,0.243511398,0.244104105,0.247332011,0.250559917,0.253787823,0.25701573,0.260243636
Mauritius,0.060407098,0.060675701,0.060944304,0.061212907,0.061481511,0.061750114,0.062018717,0.06228732,0.062555923,0.062824526,0.063093129,0.063250571,0.063408013,0.063565455,0.063722897,0.063880339,0.064037781,0.064195223,0.064352665,0.064510107,0.064667548,0.066224754,0.067781959,0.069339165,0.07089637,0.072453576,0.074010781,0.075567987,0.077125192,0.078682398,0.080239603,0.080794258,0.081348913,0.081903568,0.082458223,0.083012878,0.083567533,0.084122189,0.084676844,0.085231499,0.085786154,0.086340809,0.086895464,0.087450119,0.088518947,0.089587775,0.090656604,0.091725432,0.09279426,0.093863088,0.094931917,0.096000745,0.097069573,0.098138401,0.09920723,0.100276058,0.102486268,0.104696479,0.106906689,0.1091169,0.110078239,0.111039579,0.112000918,0.112962258,0.115182052,0.117401847,0.119621641,0.121841436,0.12406123,0.128315046,0.132568861,0.136822677,0.141076492,0.145330308,0.149584123,0.153837939,0.158091754,0.16234557,0.166599385,0.170853201,0.175107017,0.17998138,0.184855744,0.189730108,0.194604472,0.199478835,0.202337228,0.20519562,0.208054013,0.210912406,0.213770798,0.218462164,0.22315353,0.227844896,0.232536262,0.237227628,0.240589487,0.243951346,0.247313206,0.250675065,0.254036924,0.259732498,0.265428071,0.271123645,0.276819218,0.282514792,0.288257164,0.293999537,0.299741909,0.305484281,0.311226653,0.316297472,0.321368291,0.326439109,0.331509928,0.336580747,0.343229226,0.349877706,0.356526186,0.363174665,0.369823145,0.37520861,0.380594074,0.385979539,0.391365003,0.396750467,0.399804608,0.402858749,0.405912889,0.40896703,0.41202117,0.416057765,0.42009436,0.424130954,0.428167549,0.432204143,0.436592423,0.440980704,0.445368984,0.449757265,0.454145545,0.464121955,0.474098365,0.484074775,0.494051185,0.504027595,0.511138947,0.5182503,0.525361652,0.532473004,0.539584356
Mexico,0.042728356,0.043260043,0.043791731,0.044323418,0.044855106,0.045386794,0.045918481,0.046450169,0.046981856,0.047513544,0.048045231,0.048813291,0.049581351,0.05034941,0.05111747,0.05188553,0.052653589,0.053421649,0.054189709,0.054957768,0.055725828,0.056053245,0.056380662,0.05670808,0.057035497,0.057362914,0.057690331,0.058017748,0.058345166,0.058672583,0.059,0.06046754,0.06193508,0.063402619,0.064870159,0.066337699,0.067805239,0.069272779,0.070740318,0.072207858,0.073675398,0.075142938,0.076610478,0.078078017,0.079796612,0.081515206,0.083233801,0.084952395,0.08667099,0.088389585,0.090108179,0.091826774,0.093545368,0.095263963,0.096982557,0.098701152,0.098826447,0.098951743,0.099077039,0.099202335,0.100890398,0.102578461,0.104266524,0.105954587,0.108483605,0.111012623,0.113541641,0.116070659,0.118599677,0.123221336,0.127842995,0.132464653,0.137086312,0.141707971,0.146329629,0.150951288,0.155572947,0.160194605,0.164816264,0.169437923,0.174059581,0.179419963,0.184780344,0.190140726,0.195501107,0.200861489,0.204915952,0.208970416,0.21302488,0.217079343,0.221133807,0.225830879,0.230527952,0.235225024,0.239922097,0.244619169,0.249296425,0.25397368,0.258650936,0.263328191,0.268005447,0.273212838,0.27842023,0.283627621,0.288835013,0.294042405,0.300083186,0.306123967,0.312164748,0.318205528,0.324246309,0.330463578,0.336680847,0.342898116,0.349115385,0.355332654,0.35975537,0.364178087,0.368600804,0.373023521,0.377446238,0.382772809,0.38809938,0.393425951,0.398752523,0.404079094,0.410263275,0.416447456,0.422631638,0.428815819,0.435,0.438557268,0.442114537,0.445671805,0.449229074,0.452786342,0.452501921,0.4522175,0.451933079,0.451648658,0.451364237,0.452985379,0.454606522,0.456227665,0.457848808,0.459469951,0.456165668,0.452861385,0.449557102,0.446252819,0.442948536
Moldova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374934512,0.379781009,0.384627507,0.389474005,0.394320502,0.399167,0.404480912,0.409794824,0.415108736,0.420422648,0.425736561,0.41648628,0.407235999,0.397985719,0.388735438,0.379485157,0.380994645,0.382504133,0.384013621,0.385523109,0.387032597,0.391905909,0.396779222,0.401652534,0.406525847,0.411399159,0.416520138,0.421641118,0.426762097,0.431883076,0.437004056,0.450278941,0.463553826,0.476828711,0.490103596,0.503378481,0.505713606,0.508048731,0.510383856,0.512718981,0.515054105
Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099209547,0.102570619,0.105931692,0.109292764,0.112653837,0.116014909,0.120026222,0.124037535,0.128048848,0.13206016,0.136071473,0.140834406,0.145597338,0.150360271,0.155123203,0.159886136,0.163398651,0.166911165,0.17042368,0.173936195,0.17744871,0.187099328,0.196749946,0.206400565,0.216051183,0.225701801,0.229886376,0.234070951,0.238255526,0.242440101,0.246624677,0.25247643,0.258328184,0.264179938,0.270031691,0.275883445,0.278981097,0.282078748,0.2851764,0.288274052,0.291371704,0.291177646,0.290983589,0.290789531,0.290595474,0.290401417,0.293084011,0.295766606,0.298449201,0.301131795,0.30381439,0.310580632,0.317346875,0.324113117,0.330879359,0.337645601,0.344784708,0.351923815,0.359062922,0.366202028,0.373341135,0.382011006,0.390680876,0.399350746,0.408020617,0.416690487,0.418989469,0.421288451,0.423587432,0.425886414,0.428185396
Morocco,0.024463781,0.024463781,0.024463781,0.024463781,0.024463781,0.024463781,0.024463781,0.024463781,0.024463781,0.024463781,0.024463781,0.024463781,0.024463781,0.024463781,0.024463781,0.024463781,0.024463781,0.024463781,0.024463781,0.024463781,0.024463781,0.024825516,0.025187251,0.025548986,0.025910721,0.026272456,0.026634191,0.026995926,0.027357661,0.027719397,0.028081132,0.028628135,0.029175139,0.029722142,0.030269146,0.030816149,0.031363153,0.031910157,0.03245716,0.033004164,0.033551167,0.034098171,0.034645175,0.035192178,0.035654956,0.036117734,0.036580512,0.037043289,0.037506067,0.037968845,0.038431623,0.038894401,0.039357178,0.039819956,0.040282734,0.040745512,0.042059134,0.043372756,0.044686378,0.046,0.047010716,0.048021432,0.049032149,0.050042865,0.050591221,0.051139578,0.051687934,0.052236291,0.052784647,0.054795041,0.056805435,0.058815828,0.060826222,0.062836616,0.06484701,0.066857403,0.068867797,0.070878191,0.072888584,0.074898978,0.076909372,0.078868985,0.080828598,0.082788211,0.084747824,0.086707437,0.088295462,0.089883487,0.091471513,0.093059538,0.094647563,0.09730985,0.099972138,0.102634425,0.105296713,0.107959,0.111198787,0.114438575,0.117678362,0.120918149,0.124157937,0.127816022,0.131474107,0.135132192,0.138790276,0.142448361,0.146510522,0.150572682,0.154634842,0.158697003,0.162759163,0.168012644,0.173266124,0.178519605,0.183773086,0.189026566,0.193202431,0.197378296,0.201554161,0.205730026,0.209905891,0.214970269,0.220034648,0.225099027,0.230163405,0.235227784,0.240039817,0.244851849,0.249663882,0.254475915,0.259287947,0.263310783,0.267333619,0.271356455,0.275379291,0.279402127,0.284505439,0.289608752,0.294712064,0.299815376,0.304918689,0.311347642,0.317776595,0.324205548,0.330634502,0.337063455,0.343042107,0.349020759,0.354999411,0.360978063,0.366956715
Mozambique,0.026892162,0.026892162,0.026892162,0.026892162,0.026892162,0.026892162,0.026892162,0.026892162,0.026892162,0.026892162,0.026892162,0.026892162,0.026892162,0.026892162,0.026892162,0.026892162,0.026892162,0.026892162,0.026892162,0.026892162,0.026892162,0.027051181,0.027210199,0.027369217,0.027528235,0.027687254,0.027846272,0.02800529,0.028164308,0.028323327,0.028482345,0.028591202,0.02870006,0.028808917,0.028917775,0.029026632,0.02913549,0.029244347,0.029353205,0.029462062,0.02957092,0.029679777,0.029788635,0.029897492,0.029897492,0.029897492,0.029897492,0.029897492,0.029897492,0.029897492,0.029897492,0.029897492,0.029897492,0.029897492,0.029897492,0.029897492,0.031354063,0.032810634,0.034267205,0.035723776,0.037007475,0.038291173,0.039574872,0.04085857,0.042126927,0.043395283,0.04466364,0.045931997,0.047200353,0.047471574,0.047742795,0.048014016,0.048285237,0.048556458,0.048827679,0.0490989,0.049370121,0.049641342,0.049912563,0.050183784,0.050455004,0.05281519,0.055175376,0.057535562,0.059895748,0.062255934,0.064014623,0.065773311,0.067531999,0.069290687,0.071049376,0.074246744,0.077444113,0.080641482,0.08383885,0.087036219,0.089052237,0.091068256,0.093084274,0.095100292,0.097116311,0.097163818,0.097211325,0.097258832,0.097306338,0.097353845,0.098773513,0.100193181,0.101612848,0.103032516,0.104452183,0.107082617,0.109713051,0.112343484,0.114973918,0.117604352,0.12081105,0.124017749,0.127224447,0.130431146,0.133637844,0.133931697,0.13422555,0.134519403,0.134813256,0.135107109,0.14043397,0.14576083,0.151087691,0.156414551,0.161741412,0.162759394,0.163777375,0.164795357,0.165813339,0.166831321,0.171917574,0.177003827,0.18209008,0.187176333,0.192262586,0.199807485,0.207352383,0.214897281,0.22244218,0.229987078,0.230326007,0.230664937,0.231003867,0.231342796,0.231681726
Myanmar,0.023327255,0.02328559,0.023243925,0.02320226,0.023160596,0.023118931,0.023077266,0.023035601,0.022993937,0.022952272,0.022910607,0.023548318,0.024186028,0.024823738,0.025461449,0.026099159,0.026736869,0.02737458,0.02801229,0.028650001,0.029287711,0.030395878,0.031504046,0.032612213,0.033720381,0.034828548,0.035936716,0.037044883,0.038153051,0.039261218,0.040369385,0.04140091,0.042432435,0.043463959,0.044495484,0.045527009,0.046558533,0.047590058,0.048621583,0.049653107,0.050684632,0.051716156,0.052747681,0.053779206,0.055193566,0.056607927,0.058022288,0.059436648,0.060851009,0.06226537,0.06367973,0.065094091,0.066508452,0.067922812,0.069337173,0.070751533,0.071944221,0.073136909,0.074329597,0.075522285,0.076297274,0.077072264,0.077847253,0.078622242,0.079050469,0.079478697,0.079906924,0.080335152,0.080763379,0.081837098,0.082910816,0.083984534,0.085058252,0.08613197,0.087205688,0.088279406,0.089353125,0.090426843,0.091500561,0.092574279,0.093647997,0.096858385,0.100068774,0.103279162,0.10648955,0.109699939,0.112836646,0.115973354,0.119110062,0.122246769,0.125383477,0.128582163,0.131780849,0.134979535,0.138178221,0.141376907,0.144168591,0.146960275,0.149751959,0.152543643,0.155335327,0.156068249,0.156801171,0.157534094,0.158267016,0.158999938,0.16705259,0.175105242,0.183157894,0.191210546,0.199263198,0.203677131,0.208091063,0.212504996,0.216918928,0.221332861,0.21902282,0.216712779,0.214402738,0.212092696,0.209782655,0.212995854,0.216209052,0.21942225,0.222635449,0.225848647,0.230421169,0.234993692,0.239566214,0.244138736,0.248711259,0.253917893,0.259124528,0.264331162,0.269537797,0.274744431,0.279306716,0.283869,0.288431285,0.292993569,0.297555854,0.289841197,0.28212654,0.274411882,0.266697225,0.258982568,0.275961526,0.292940485,0.309919443,0.326898401,0.34387736
Namibia,0.025198421,0.025330781,0.025463142,0.025595502,0.025727863,0.025860223,0.025992584,0.026124944,0.026257305,0.026389665,0.026522026,0.027636791,0.028751556,0.029866321,0.030981086,0.032095851,0.033210616,0.034325381,0.035440146,0.036554911,0.037669676,0.03879592,0.039922164,0.041048408,0.042174652,0.043300896,0.044427141,0.045553385,0.046679629,0.047805873,0.048932117,0.050232056,0.051531994,0.052831933,0.054131872,0.05543181,0.056731749,0.058031688,0.059331627,0.060631565,0.061931504,0.063231443,0.064531382,0.06583132,0.067130136,0.068428952,0.069727768,0.071026584,0.0723254,0.073624216,0.074923032,0.076221848,0.077520664,0.07881948,0.080118296,0.081417112,0.083199352,0.084981593,0.086763834,0.088546074,0.089287016,0.090027958,0.090768899,0.091509841,0.093431741,0.095353641,0.097275541,0.099197441,0.101119341,0.104522193,0.107925045,0.111327897,0.114730749,0.118133601,0.121536453,0.124939306,0.128342158,0.13174501,0.135147862,0.138550714,0.141953566,0.145007844,0.148062123,0.151116401,0.15417068,0.157224959,0.160003868,0.162782778,0.165561687,0.168340597,0.171119506,0.175395201,0.179670895,0.18394659,0.188222284,0.192497979,0.196154749,0.199811518,0.203468288,0.207125058,0.210781827,0.214630367,0.218478906,0.222327446,0.226175985,0.230024524,0.237887791,0.245751058,0.253614326,0.261477593,0.26934086,0.272941109,0.276541358,0.280141607,0.283741856,0.287342106,0.291266935,0.295191765,0.299116595,0.303041424,0.306966254,0.303954038,0.300941822,0.297929606,0.294917389,0.291905173,0.285463379,0.279021585,0.27257979,0.266137996,0.259696201,0.260771359,0.261846517,0.262921675,0.263996833,0.265071991,0.269427539,0.273783088,0.278138636,0.282494184,0.286849733,0.294132199,0.301414665,0.30869713,0.315979596,0.323262062,0.326521475,0.329780888,0.333040301,0.336299714,0.339559127
Nepal,0.022145104,0.022145104,0.022145104,0.022145104,0.022145104,0.022145104,0.022145104,0.022145104,0.022145104,0.022145104,0.022145104,0.022145104,0.022145104,0.022145104,0.022145104,0.022145104,0.022145104,0.022145104,0.022145104,0.022145104,0.022145104,0.02220161,0.022258116,0.022314621,0.022371127,0.022427633,0.022484139,0.022540645,0.022597151,0.022653657,0.022710163,0.022816832,0.022923501,0.02303017,0.023136839,0.023243508,0.023350177,0.023456846,0.023563515,0.023670184,0.023776853,0.023883522,0.023990191,0.02409686,0.024824095,0.025551331,0.026278566,0.027005801,0.027733037,0.028460272,0.029187508,0.029914743,0.030641978,0.031369214,0.032096449,0.032823685,0.03320312,0.033582556,0.033961992,0.034341427,0.035504813,0.036668199,0.037831584,0.03899497,0.039311662,0.039628353,0.039945045,0.040261737,0.040578429,0.041072404,0.041566379,0.042060354,0.042554329,0.043048304,0.043542279,0.044036254,0.044530229,0.045024204,0.045518179,0.046012154,0.04650613,0.047168964,0.047831798,0.048494632,0.049157467,0.049820301,0.050732041,0.051643782,0.052555522,0.053467263,0.054379004,0.05538567,0.056392337,0.057399004,0.05840567,0.059412337,0.061375466,0.063338594,0.065301722,0.067264851,0.069227979,0.071917927,0.074607874,0.077297822,0.079987769,0.082677717,0.08548254,0.088287364,0.091092187,0.09389701,0.096701834,0.101022648,0.105343461,0.109664275,0.113985088,0.118305902,0.122271117,0.126236332,0.130201547,0.134166762,0.138131976,0.144755821,0.151379666,0.15800351,0.164627355,0.1712512,0.178023373,0.184795546,0.191567719,0.198339892,0.205112065,0.210181774,0.215251483,0.220321192,0.225390901,0.23046061,0.235440775,0.240420939,0.245401104,0.250381268,0.255361433,0.255123766,0.254886098,0.254648431,0.254410764,0.254173097,0.261622074,0.269071051,0.276520027,0.283969004,0.291417981
Netherlands,0.183545823,0.185055786,0.186565748,0.18807571,0.189585672,0.191095635,0.192605597,0.194115559,0.195625521,0.197135484,0.198645446,0.20063103,0.202616613,0.204602197,0.206587781,0.208573364,0.210558948,0.212544531,0.214530115,0.216515699,0.218501282,0.220482209,0.222463136,0.224444063,0.22642499,0.228405917,0.230386844,0.232367771,0.234348698,0.236329625,0.238310552,0.24164602,0.244981488,0.248316956,0.251652423,0.254987891,0.258323359,0.261658827,0.264994294,0.268329762,0.27166523,0.275000698,0.278336165,0.281671633,0.284952277,0.288232921,0.291513565,0.294794208,0.298074852,0.301355496,0.30463614,0.307916784,0.311197428,0.314478071,0.317758715,0.321039359,0.321398459,0.32175756,0.322116661,0.322475761,0.327201325,0.331926889,0.336652453,0.341378018,0.343945363,0.346512708,0.349080054,0.351647399,0.354214744,0.357159796,0.360104848,0.3630499,0.365994952,0.368940004,0.371885056,0.374830108,0.37777516,0.380720212,0.383665264,0.386610316,0.389555368,0.39422685,0.398898331,0.403569813,0.408241294,0.412912776,0.417612326,0.422311876,0.427011426,0.431710976,0.436410526,0.440849077,0.445287627,0.449726178,0.454164729,0.458603279,0.462798028,0.466992776,0.471187524,0.475382272,0.479577021,0.484741065,0.489905108,0.495069152,0.500233196,0.505397239,0.511666038,0.517934837,0.524203636,0.530472435,0.536741234,0.540555376,0.544369519,0.548183662,0.551997804,0.555811947,0.560192487,0.564573028,0.568953568,0.573334109,0.57771465,0.582286087,0.586857524,0.591428961,0.596000399,0.600571836,0.60548704,0.610402244,0.615317449,0.620232653,0.625147857,0.630057597,0.634967337,0.639877077,0.644786817,0.649696557,0.656274809,0.662853061,0.669431313,0.676009565,0.682587818,0.689170585,0.695753353,0.70233612,0.708918888,0.715501655,0.723513141,0.731524626,0.739536112,0.747547597,0.755559083
